Date,Prices,Day_count,Month,Season,Weekday,Is_holiday,Rolling_mean_7,Rolling_mean_30,Lag_1,Lag_7,Lag_30,Daily_delta,CPI,Total_inflation,USD_IDR,Temperature,Rainfall,Humidity,Day_in_month,Diff_value,Percentage
2022-02-16,38000,777,2,Wet,2,False,37700,NULL,37650,38150,39000,350,120.1586,-0.018472169,14260.59961,25.99,15.84,84.21,16,Rp350,0.93
2022-02-17,37900,778,2,Wet,3,False,37735.71428571428,NULL,38000,37650,38400,-100,120.1586,-0.018472169,14274.40039,25.74,26.77,84.74,17,-Rp100,-0.26
2022-02-18,38250,779,2,Wet,4,False,37821.42857142857,NULL,37900,37650,38400,350,120.1586,-0.018472169,14348,25.81,28.28,87.75,18,Rp350,0.92
2022-02-21,38500,782,2,Wet,0,False,NULL,NULL,NULL,37650,37400,NULL,120.1586,-0.018472169,14365.90039,25.48,15.37,88.05,21,NULL,0
2022-02-22,39500,783,2,Wet,1,False,NULL,NULL,38500,37650,NULL,1000,120.1586,-0.018472169,14355,24.99,10.98,86.12,22,Rp1000,2.6
2022-02-23,40000,784,2,Wet,2,False,NULL,NULL,39500,38000,36150,500,120.1586,-0.018472169,14395,26.12,3.45,84.91,23,Rp500,1.27
2022-02-24,40000,785,2,Wet,3,False,NULL,NULL,40000,37900,35900,0,120.1586,-0.018472169,14365,26.13,6.45,78.04,24,Rp0,0
2022-02-25,40500,786,2,Wet,4,False,NULL,NULL,40000,38250,35900,500,120.1586,-0.018472169,14452.5,25.25,2.69,82.12,25,Rp500,1.25
2022-02-26,40500,787,2,Wet,5,False,NULL,NULL,40500,NULL,35250,0,120.1586,-0.018472169,14452.5,25.76,4.2,85.73,26,Rp500,1.25
2022-02-27,40500,788,2,Wet,6,False,39928.57142857143,NULL,40500,NULL,35150,0,120.1586,-0.018472169,14452.5,26.05,8.97,87.06,27,Rp500,1.25
2022-02-28,40500,789,2,Wet,0,False,40214.28571428572,NULL,40500,38500,35150,0,120.1586,-0.018472169,14334.2002,25.51,5.35,87.46,28,Rp500,1.25
2022-03-01,39500,790,3,Wet,1,False,40214.28571428572,NULL,40500,39500,35150,-1000,120.9467,0.655883141,14360,25.87,5.54,86.99,1,NULL,0
2022-03-02,39500,791,3,Wet,2,False,40142.857142857145,NULL,39500,40000,35150,0,120.9467,0.655883141,14425,26.5,4.6,87.98,2,Rp0,0
2022-03-04,39500,793,3,Wet,4,False,NULL,NULL,NULL,40500,36250,NULL,120.9467,0.655883141,14358.40039,26.62,6.76,85.55,4,NULL,0
2022-03-05,39500,794,3,Wet,5,False,NULL,NULL,39500,40500,37400,0,120.9467,0.655883141,14358.40039,26.36,8.91,85.42,5,NULL,0
2022-03-06,39500,795,3,Wet,6,False,NULL,NULL,39500,40500,37400,0,120.9467,0.655883141,14358.40039,26.1,6.74,86.67,6,NULL,0
2022-03-07,40150,796,3,Wet,0,False,NULL,NULL,39500,40500,37400,650,120.9467,0.655883141,14381.7002,26.23,7.48,85.25,7,Rp650,1.65
2022-03-08,40150,797,3,Wet,1,False,NULL,NULL,40150,39500,37400,0,120.9467,0.655883141,14406.40039,26.77,4.94,83.32,8,Rp0,0
2022-03-09,40150,798,3,Wet,2,False,NULL,NULL,40150,39500,37900,0,120.9467,0.655883141,14362.7002,27.22,2.14,80.99,9,Rp0,0
2022-03-10,40150,799,3,Wet,3,False,39871.42857142857,NULL,40150,NULL,37400,0,120.9467,0.655883141,14251,26.78,3.09,85.36,10,Rp0,0
2022-03-11,39900,800,3,Wet,4,False,39928.57142857143,NULL,40150,39500,38150,-250,120.9467,0.655883141,14275,26.89,3.71,84.71,11,-Rp250,-0.62
2022-03-12,39900,801,3,Wet,5,False,39985.71428571428,NULL,39900,39500,37650,0,120.9467,0.655883141,14275,27.25,17.48,83.21,12,-Rp250,-0.62
2022-03-13,39900,802,3,Wet,6,False,40042.857142857145,NULL,39900,39500,37650,0,120.9467,0.655883141,14275,26.92,13.87,84.78,13,-Rp250,-0.62
2022-03-14,39650,803,3,Wet,0,False,39971.42857142857,NULL,39900,40150,37650,-250,120.9467,0.655883141,14325.5,27.03,2.8,80.37,14,-Rp250,-0.63
2022-03-15,39900,804,3,Wet,1,False,39935.71428571428,NULL,39650,40150,37650,250,120.9467,0.655883141,14347.5,27.21,1.19,80.85,15,Rp250,0.63
2022-03-16,39650,805,3,Wet,2,False,39864.28571428572,NULL,39900,40150,37650,-250,120.9467,0.655883141,14305.2998,26.74,3.36,86.5,16,-Rp250,-0.63
2022-03-17,39650,806,3,Wet,3,False,39792.857142857145,NULL,39650,40150,37650,0,120.9467,0.655883141,14263.5,26.76,7.77,84.06,17,Rp0,0
2022-03-18,39900,807,3,Wet,4,False,39792.857142857145,NULL,39650,39900,38000,250,120.9467,0.655883141,14326,26.2,7.78,85.48,18,Rp250,0.63
2022-03-21,38500,810,3,Wet,0,False,NULL,NULL,NULL,39650,NULL,NULL,120.9467,0.655883141,14342.2998,25.83,15.94,84.9,21,-Rp1400,-3.51
2022-03-22,38500,811,3,Wet,1,False,NULL,NULL,38500,39900,NULL,0,120.9467,0.655883141,14345,26.44,8.49,83.15,22,Rp0,0
2022-03-23,38250,812,3,Wet,2,False,NULL,NULL,38500,39650,38500,-250,120.9467,0.655883141,14345.5,25.73,7.92,80.59,23,-Rp250,-0.65
2022-03-24,38250,813,3,Wet,3,False,NULL,NULL,38250,39650,39500,0,120.9467,0.655883141,14389,25.41,16.96,79.92,24,Rp0,0
2022-03-25,37500,814,3,Wet,4,False,NULL,NULL,38250,39900,40000,-750,120.9467,0.655883141,14337.09961,26.22,5.08,83.64,25,-Rp750,-1.96
2022-03-26,37500,815,3,Wet,5,False,NULL,NULL,37500,NULL,40000,0,120.9467,0.655883141,14337.09961,26.57,4.9,80.47,26,-Rp750,-1.96
2022-03-27,37500,816,3,Wet,6,False,38000,NULL,37500,NULL,40500,0,120.9467,0.655883141,14337.09961,26.57,3.62,82.12,27,-Rp750,-1.96
2022-03-28,37150,817,3,Wet,0,False,37807.142857142855,NULL,37500,38500,40500,-350,120.9467,0.655883141,14334,26.59,12.82,81.24,28,-Rp350,-0.93
2022-03-29,37500,818,3,Wet,1,False,37664.28571428572,NULL,37150,38500,40500,350,120.9467,0.655883141,14373,26.65,13,82.63,29,Rp350,0.94
2022-03-30,37500,819,3,Wet,2,False,37557.142857142855,NULL,37500,38250,40500,0,120.9467,0.655883141,14334,26.18,8.11,85.42,30,Rp0,0
2022-03-31,36750,820,3,Wet,3,False,37342.857142857145,NULL,37500,38250,39500,-750,120.9467,0.655883141,14327.5,26.81,1.08,80.87,31,-Rp750,-2
2022-04-01,36750,821,4,Dry,4,False,37235.71428571428,NULL,36750,37500,39500,0,122.0902,0.945457793,14351,26.33,2.23,83.1,1,Rp0,0
2022-04-02,36750,822,4,Dry,5,False,37128.57142857143,NULL,36750,37500,NULL,0,122.0902,0.945457793,14351,26.52,25.48,80.86,2,Rp0,0
2022-04-03,36750,823,4,Dry,6,False,37021.42857142857,NULL,36750,37500,39500,0,122.0902,0.945457793,14351,26.4,17.45,80.62,3,Rp0,0
2022-04-04,36750,824,4,Dry,0,False,36964.28571428572,NULL,36750,37150,39500,0,122.0902,0.945457793,14361,26.35,6.28,85.41,4,NULL,0
2022-04-05,36750,825,4,Dry,1,False,36857.142857142855,NULL,36750,37500,39500,0,122.0902,0.945457793,14322.2998,27.08,5.72,81.8,5,Rp0,0
2022-04-06,36750,826,4,Dry,2,False,36750,NULL,36750,37500,40150,0,122.0902,0.945457793,14365.5,27.27,10.14,83.08,6,Rp0,0
2022-04-07,36750,827,4,Dry,3,False,36750,NULL,36750,36750,40150,0,122.0902,0.945457793,14382,27.61,1.89,78.79,7,Rp0,0
2022-04-08,36500,828,4,Dry,4,False,36714.28571428572,NULL,36750,36750,40150,-250,122.0902,0.945457793,14385,27.52,2.64,82.3,8,-Rp250,-0.68
2022-04-09,36500,829,4,Dry,5,False,36678.57142857143,NULL,36500,36750,40150,0,122.0902,0.945457793,14385,27.3,13.3,83.6,9,-Rp250,-0.68
2022-04-10,36500,830,4,Dry,6,False,36642.857142857145,NULL,36500,36750,39900,0,122.0902,0.945457793,14385,27.62,6.29,79.56,10,-Rp250,-0.68
2022-04-11,36500,831,4,Dry,0,False,36607.142857142855,NULL,36500,36750,39900,0,122.0902,0.945457793,14355,27,8.86,82.96,11,Rp0,0
2022-04-12,35900,832,4,Dry,1,False,36485.71428571428,NULL,36500,36750,39900,-600,122.0902,0.945457793,14360.7002,27.57,2.65,77.67,12,-Rp600,-1.64
2022-04-13,35900,833,4,Dry,2,False,36364.28571428572,NULL,35900,36750,39650,0,122.0902,0.945457793,14364.2002,27.07,8.42,82.18,13,Rp0,0
2022-04-14,35900,834,4,Dry,3,False,36242.857142857145,NULL,35900,36750,39900,0,122.0902,0.945457793,14360.2002,27.27,2.92,79.18,14,Rp0,0
2022-04-18,37650,838,4,Dry,0,True,NULL,NULL,NULL,36500,NULL,NULL,122.0902,0.945457793,14337,27.36,0.33,77.92,18,NULL,0
2022-04-19,37650,839,4,Dry,1,False,NULL,NULL,37650,35900,NULL,0,122.0902,0.945457793,14353.7998,27.27,4.63,84.01,19,Rp0,0
2022-04-20,37650,840,4,Dry,2,False,NULL,NULL,37650,35900,38500,0,122.0902,0.945457793,14364.90039,27.39,5.12,84.11,20,Rp0,0
2022-04-21,36750,841,4,Dry,3,False,NULL,NULL,37650,35900,38500,-900,122.0902,0.945457793,14351,27.05,5.23,83.03,21,-Rp900,-2.39
2022-04-22,36750,842,4,Dry,4,False,NULL,NULL,36750,NULL,38250,0,122.0902,0.945457793,14382,26.51,6.69,85.63,22,Rp0,0
2022-04-25,35900,845,4,Dry,0,False,NULL,NULL,NULL,37650,37500,NULL,122.0902,0.945457793,14350,27.2,3.04,83.59,25,-Rp850,-2.31
2022-04-26,35400,846,4,Dry,1,False,NULL,NULL,35900,37650,37500,-500,122.0902,0.945457793,14478,27.17,29.16,82.2,26,-Rp500,-1.39
2022-04-27,35900,847,4,Dry,2,False,NULL,NULL,35400,37650,37150,500,122.0902,0.945457793,14466,26.52,31.46,86.8,27,Rp500,1.41
2022-04-28,35900,848,4,Dry,3,False,NULL,NULL,35900,36750,37500,0,122.0902,0.945457793,14447.5,26.32,24.84,89.33,28,Rp0,0
2022-05-09,43400,859,5,Dry,0,False,NULL,NULL,NULL,NULL,36500,NULL,122.5786,0.400032107,14490,27.83,20.83,82.38,9,NULL,0
2022-05-10,43650,860,5,Dry,1,False,NULL,NULL,43400,NULL,36500,250,122.5786,0.400032107,14552.2002,26.6,24.86,89.77,10,Rp250,0.58
2022-05-11,43650,861,5,Dry,2,False,NULL,NULL,43650,NULL,36500,0,122.5786,0.400032107,14520.7998,26.64,8.94,87.14,11,Rp0,0
2022-05-12,43400,862,5,Dry,3,False,NULL,NULL,43650,NULL,35900,-250,122.5786,0.400032107,14543.40039,27.23,2.09,83.96,12,-Rp250,-0.57
2022-05-13,43500,863,5,Dry,4,False,NULL,NULL,43400,NULL,35900,100,122.5786,0.400032107,14632.09961,27.19,5.51,84.69,13,Rp100,0.23
2022-05-14,43500,864,5,Dry,5,False,NULL,NULL,43500,NULL,35900,0,122.5786,0.400032107,14632.09961,26.49,11.69,86.3,14,Rp100,0.23
2022-05-17,41500,867,5,Dry,1,False,NULL,NULL,NULL,43650,NULL,NULL,122.5786,0.400032107,14645,27.02,4.4,82.78,17,NULL,0
2022-05-18,40000,868,5,Dry,2,False,NULL,NULL,41500,43650,37650,-1500,122.5786,0.400032107,14630.59961,27.23,4.29,80.45,18,-Rp1500,-3.61
2022-05-19,39750,869,5,Dry,3,False,NULL,NULL,40000,43400,37650,-250,122.5786,0.400032107,14740,27.22,4.25,81.39,19,-Rp250,-0.63
2022-05-20,38650,870,5,Dry,4,False,NULL,NULL,39750,43500,37650,-1100,122.5786,0.400032107,14626.7998,27.2,3.52,81.78,20,-Rp1100,-2.77
2022-05-21,38650,871,5,Dry,5,False,NULL,NULL,38650,43500,36750,0,122.5786,0.400032107,14626.7998,27.04,8.38,81.91,21,-Rp1100,-2.77
2022-05-22,38650,872,5,Dry,6,False,NULL,NULL,38650,NULL,36750,0,122.5786,0.400032107,14626.7998,27.19,13.84,79,22,-Rp1100,-2.77
2022-05-23,38650,873,5,Dry,0,False,39407.142857142855,NULL,38650,NULL,NULL,0,122.5786,0.400032107,14645,26.89,7.45,80.64,23,Rp0,0
2022-05-24,39150,874,5,Dry,1,False,39071.42857142857,NULL,38650,41500,NULL,500,122.5786,0.400032107,14619.2002,26.18,6.71,84.24,24,Rp500,1.29
2022-05-25,39150,875,5,Dry,2,False,38950,NULL,39150,40000,35900,0,122.5786,0.400032107,14635.7998,25.91,1.84,85.27,25,Rp0,0
2022-05-27,39650,877,5,Dry,4,False,NULL,NULL,NULL,38650,35900,NULL,122.5786,0.400032107,14584.2002,26.74,13.59,80.93,27,NULL,0
2022-05-28,39650,878,5,Dry,5,False,NULL,NULL,39650,38650,35900,0,122.5786,0.400032107,14584.2002,26.16,32.7,83.17,28,NULL,0
2022-05-29,39650,879,5,Dry,6,False,NULL,NULL,39650,38650,NULL,0,122.5786,0.400032107,14584.2002,26.08,2.94,83.7,29,NULL,0
2022-05-30,41000,880,5,Dry,0,False,NULL,NULL,39650,38650,NULL,1350,122.5786,0.400032107,14570,26.67,2.14,83.5,30,Rp1350,3.4
2022-05-31,42150,881,5,Dry,1,False,NULL,NULL,41000,39150,NULL,1150,122.5786,0.400032107,14538.40039,27.44,1.02,78.19,31,Rp1150,2.8
2022-06-02,42150,883,6,Dry,3,False,NULL,NULL,NULL,NULL,NULL,NULL,123.3224,0.606794334,14531.5,27.27,0.67,80.33,2,NULL,0
2022-06-03,42150,884,6,Dry,4,False,NULL,NULL,42150,39650,NULL,0,123.3224,0.606794334,14426.7998,27.12,2.31,81.22,3,Rp0,0
2022-06-04,42150,885,6,Dry,5,False,NULL,NULL,42150,39650,NULL,0,123.3224,0.606794334,14426.7998,26.98,3.52,80.8,4,Rp0,0
2022-06-05,42150,886,6,Dry,6,False,NULL,NULL,42150,39650,NULL,0,123.3224,0.606794334,14426.7998,26.7,2.53,80.79,5,Rp0,0
2022-06-06,41650,887,6,Dry,0,False,NULL,NULL,42150,41000,NULL,-500,123.3224,0.606794334,14431,27.2,2.08,79.47,6,-Rp500,-1.19
2022-06-07,42150,888,6,Dry,1,False,NULL,NULL,41650,42150,NULL,500,123.3224,0.606794334,14435.2002,27.33,7.11,78.14,7,Rp500,1.2
2022-06-08,42900,889,6,Dry,2,False,42185.71428571428,NULL,42150,NULL,43400,750,123.3224,0.606794334,14458.7998,27.42,2.59,78.26,8,Rp750,1.78
2022-06-09,44150,890,6,Dry,3,False,42471.42857142857,NULL,42900,42150,43650,1250,123.3224,0.606794334,14495.2998,27.04,1.82,82.44,9,Rp1250,2.91
2022-06-10,44150,891,6,Dry,4,False,42757.142857142855,NULL,44150,42150,43650,0,123.3224,0.606794334,14611.7998,27.05,2.01,79.71,10,Rp0,0
2022-06-11,44150,892,6,Dry,5,False,43042.857142857145,NULL,44150,42150,43400,0,123.3224,0.606794334,14611.7998,27.34,1.71,80.26,11,Rp0,0
2022-06-12,44150,893,6,Dry,6,False,43328.57142857143,NULL,44150,42150,43500,0,123.3224,0.606794334,14611.7998,27.13,0.28,82.18,12,Rp0,0
2022-06-13,49650,894,6,Dry,0,False,44471.42857142857,NULL,44150,41650,43500,5500,123.3224,0.606794334,14546,27.17,1.01,80.63,13,Rp5500,12.46
2022-06-14,56750,895,6,Dry,1,False,46557.142857142855,NULL,49650,42150,NULL,7100,123.3224,0.606794334,14795,26.58,5.06,84.66,14,Rp7100,14.3
2022-06-15,58500,896,6,Dry,2,False,48785.71428571428,NULL,56750,42900,NULL,1750,123.3224,0.606794334,14740.7998,26.61,5.52,84.2,15,Rp1750,3.08
2022-06-16,58500,897,6,Dry,3,False,50835.71428571428,NULL,58500,44150,41500,0,123.3224,0.606794334,14681,26.68,6.23,83.43,16,Rp0,0
2022-06-17,59400,898,6,Dry,4,False,53014.28571428572,NULL,58500,44150,40000,900,123.3224,0.606794334,14776.09961,27.1,1.18,79.77,17,Rp900,1.54
2022-06-18,59400,899,6,Dry,5,False,55192.857142857145,NULL,59400,44150,39750,0,123.3224,0.606794334,14776.09961,27,8.63,79.89,18,Rp900,1.54
2022-06-20,64150,901,6,Dry,0,False,NULL,NULL,NULL,49650,38650,NULL,123.3224,0.606794334,14816,26.91,8.15,79.76,20,Rp4750,8
2022-06-21,64650,902,6,Dry,1,False,NULL,NULL,64150,56750,38650,500,123.3224,0.606794334,14827.7002,27.08,4.55,80.24,21,Rp500,0.78
2022-06-22,70500,903,6,Dry,2,False,NULL,NULL,64650,58500,38650,5850,123.3224,0.606794334,14831.7002,26.74,4.27,78.62,22,Rp5850,9.05
2022-06-23,71750,904,6,Dry,3,False,NULL,NULL,70500,58500,39150,1250,123.3224,0.606794334,14843,26.61,2.73,83.15,23,Rp1250,1.77
2022-06-24,71400,905,6,Dry,4,False,NULL,NULL,71750,59400,39150,-350,123.3224,0.606794334,14841.7998,27.19,0.34,80.08,24,-Rp350,-0.49
2022-06-27,73150,908,6,Dry,0,False,NULL,NULL,NULL,64150,39650,NULL,123.3224,0.606794334,14841,26.89,12.18,83.65,27,Rp1750,2.45
2022-06-28,76400,909,6,Dry,1,False,NULL,NULL,73150,64650,39650,3250,123.3224,0.606794334,14791,26.59,6.24,80.95,28,Rp3250,4.44
2022-06-29,75250,910,6,Dry,2,False,NULL,NULL,76400,70500,41000,-1150,123.3224,0.606794334,14857,26.95,2.78,80.07,29,-Rp1150,-1.51
2022-06-30,77150,911,6,Dry,3,False,NULL,NULL,75250,71750,42150,1900,123.3224,0.606794334,14877,27.15,1.75,80.51,30,Rp1900,2.52
2022-07-01,76150,912,7,Dry,4,False,NULL,NULL,77150,71400,NULL,-1000,124.1106,0.63913774,14921.90039,27.05,2.04,80.02,1,-Rp1000,-1.3
2022-07-02,76150,913,7,Dry,5,False,NULL,NULL,76150,NULL,42150,0,124.1106,0.63913774,14921.90039,27.07,3.36,80.15,2,-Rp1000,-1.3
2022-07-03,76150,914,7,Dry,6,False,75771.42857142857,NULL,76150,NULL,42150,0,124.1106,0.63913774,14921.90039,26.55,7.95,85.73,3,-Rp1000,-1.3
2022-07-04,71750,915,7,Dry,0,False,75571.42857142857,NULL,76150,73150,42150,-4400,124.1106,0.63913774,14931,26.99,8.26,82.82,4,-Rp4400,-5.78
2022-07-05,71750,916,7,Dry,1,False,74907.14285714286,NULL,71750,76400,42150,0,124.1106,0.63913774,15008,26.48,11.26,83.32,5,Rp0,0
2022-07-06,69500,917,7,Dry,2,False,74085.71428571429,NULL,71750,75250,41650,-2250,124.1106,0.63913774,15037,27.1,11.45,79.1,6,-Rp2250,-3.14
2022-07-07,69000,918,7,Dry,3,False,72921.42857142857,NULL,69500,77150,42150,-500,124.1106,0.63913774,15010,26.59,20.81,84.13,7,-Rp500,-0.72
2022-07-08,68900,919,7,Dry,4,False,71885.71428571429,NULL,69000,76150,42900,-100,124.1106,0.63913774,14964.59961,26.18,13.73,84.28,8,-Rp100,-0.14
2022-07-09,68900,920,7,Dry,5,True,70850,NULL,68900,76150,44150,0,124.1106,0.63913774,14964.59961,26.32,17.35,84.71,9,-Rp100,-0.14
2022-07-10,68900,921,7,Dry,6,False,69814.28571428571,NULL,68900,76150,44150,0,124.1106,0.63913774,14964.59961,26.37,10.51,80.58,10,-Rp100,-0.14
2022-07-11,74150,922,7,Dry,0,False,70157.14285714286,NULL,68900,71750,44150,5250,124.1106,0.63913774,14970,26.67,5.41,77.81,11,Rp5250,7.62
2022-07-12,72250,923,7,Dry,1,False,70228.57142857143,NULL,74150,71750,44150,-1900,124.1106,0.63913774,14989.09961,26.41,3.49,81.04,12,-Rp1900,-2.56
2022-07-13,69150,924,7,Dry,2,False,70178.57142857143,NULL,72250,69500,49650,-3100,124.1106,0.63913774,15010,26.27,7.28,81.05,13,-Rp3100,-4.29
2022-07-14,68400,925,7,Dry,3,False,70092.85714285714,NULL,69150,69000,56750,-750,124.1106,0.63913774,15030.40039,26.85,5.38,78.94,14,-Rp750,-1.08
2022-07-15,68750,926,7,Dry,4,False,70071.42857142857,NULL,68400,68900,58500,350,124.1106,0.63913774,15037.09961,26.84,2.98,79.63,15,Rp350,0.51
2022-07-18,78400,929,7,Dry,0,False,NULL,NULL,NULL,74150,59400,NULL,124.1106,0.63913774,14986,25.73,10.27,82.32,18,Rp9650,14.04
2022-07-19,77900,930,7,Dry,1,False,NULL,NULL,78400,72250,NULL,-500,124.1106,0.63913774,14977,26.42,2.41,79.92,19,-Rp500,-0.64
2022-07-20,79000,931,7,Dry,2,False,NULL,NULL,77900,69150,64150,1100,124.1106,0.63913774,14960.7998,26.86,0.89,81.36,20,Rp1100,1.41
2022-07-21,78500,932,7,Dry,3,False,NULL,NULL,79000,68400,64650,-500,124.1106,0.63913774,15022,27.03,3.48,81.95,21,-Rp500,-0.63
2022-07-22,78500,933,7,Dry,4,False,NULL,NULL,78500,68750,70500,0,124.1106,0.63913774,15004.2002,26.72,2.69,84.63,22,Rp0,0
2022-07-25,74250,936,7,Dry,0,False,NULL,NULL,NULL,78400,NULL,NULL,124.1106,0.63913774,15011,26.86,5.62,84.49,25,-Rp4250,-5.41
2022-07-26,74250,937,7,Dry,1,False,NULL,NULL,74250,77900,NULL,0,124.1106,0.63913774,14978,26.89,7.32,83.85,26,Rp0,0
2022-07-27,74250,938,7,Dry,2,False,NULL,NULL,74250,79000,73150,0,124.1106,0.63913774,14982.7998,26.55,2.13,81.78,27,Rp0,0
2022-07-28,74250,939,7,Dry,3,False,NULL,NULL,74250,78500,76400,0,124.1106,0.63913774,14914.2002,26.58,5.54,81.35,28,Rp0,0
2022-07-29,72000,940,7,Dry,4,False,NULL,NULL,74250,78500,75250,-2250,124.1106,0.63913774,14849.09961,26.85,5.95,76.57,29,-Rp2250,-3.03
2022-07-30,72000,941,7,Dry,5,True,NULL,NULL,72000,NULL,77150,0,124.1106,0.63913774,14849.09961,26.57,3.58,82.82,30,-Rp2250,-3.03
2022-07-31,72000,942,7,Dry,6,False,73285.71428571429,NULL,72000,NULL,76150,0,124.1106,0.63913774,14849.09961,26.23,2.47,82.52,31,-Rp2250,-3.03
2022-08-01,65900,943,8,Dry,0,False,72092.85714285714,NULL,72000,74250,76150,-6100,123.8552,-0.205784196,14826,26.4,2,81.4,1,-Rp6100,-8.47
2022-08-02,61650,944,8,Dry,1,False,70292.85714285714,NULL,65900,74250,76150,-4250,123.8552,-0.205784196,14838,26.72,5.14,80.45,2,-Rp4250,-6.45
2022-08-03,59250,945,8,Dry,2,False,68150,NULL,61650,74250,71750,-2400,123.8552,-0.205784196,14890.09961,26.67,2.02,82.85,3,-Rp2400,-3.89
2022-08-04,56900,946,8,Dry,3,False,65671.42857142857,NULL,59250,74250,71750,-2350,123.8552,-0.205784196,14900,26.59,3.65,82.79,4,-Rp2350,-3.97
2022-08-05,56250,947,8,Dry,4,False,63421.42857142857,NULL,56900,72000,69500,-650,123.8552,-0.205784196,14884.7002,26.78,3.92,77.23,5,-Rp650,-1.14
2022-08-06,56250,948,8,Dry,5,False,61171.42857142857,NULL,56250,72000,69000,0,123.8552,-0.205784196,14884.7002,26.24,6.86,82.26,6,-Rp650,-1.14
2022-08-07,56250,949,8,Dry,6,False,58921.42857142857,NULL,56250,72000,68900,0,123.8552,-0.205784196,14884.7002,26.59,3.31,78.77,7,-Rp650,-1.14
2022-08-08,54750,950,8,Dry,0,False,57328.57142857143,NULL,56250,65900,68900,-1500,123.8552,-0.205784196,14886,25.76,7.48,85.81,8,-Rp1500,-2.67
2022-08-09,53250,951,8,Dry,1,False,56128.57142857143,NULL,54750,61650,68900,-1500,123.8552,-0.205784196,14831.2002,26.61,4.41,81.04,9,-Rp1500,-2.74
2022-08-10,54750,952,8,Dry,2,False,55485.71428571428,NULL,53250,59250,74150,1500,123.8552,-0.205784196,14856.7002,27.16,5.4,78.46,10,Rp1500,2.82
2022-08-11,55500,953,8,Dry,3,False,55285.71428571428,NULL,54750,56900,72250,750,123.8552,-0.205784196,14756.90039,27.42,8.16,76.35,11,Rp750,1.37
2022-08-12,53900,954,8,Dry,4,False,54950,NULL,55500,56250,69150,-1600,123.8552,-0.205784196,14724.2002,27.56,1.93,77.47,12,-Rp1600,-2.88
2022-08-13,53900,955,8,Dry,5,False,54614.28571428572,NULL,53900,56250,68400,0,123.8552,-0.205784196,14724.2002,27.13,1.92,81.56,13,-Rp1600,-2.88
2022-08-14,53900,956,8,Dry,6,False,54278.57142857143,NULL,53900,56250,68750,0,123.8552,-0.205784196,14724.2002,27.04,4.5,82.27,14,-Rp1600,-2.88
2022-08-15,53150,957,8,Dry,0,False,54050,NULL,53900,54750,NULL,-750,123.8552,-0.205784196,14661,26.29,13.35,82.67,15,-Rp750,-1.39
2022-08-16,52650,958,8,Dry,1,False,53964.28571428572,NULL,53150,53250,NULL,-500,123.8552,-0.205784196,14776.40039,25.66,7.19,82.24,16,-Rp500,-0.94
2022-08-18,51250,960,8,Dry,3,False,NULL,NULL,NULL,55500,77900,NULL,123.8552,-0.205784196,14764.09961,26.11,16.97,81.13,18,NULL,0
2022-08-19,51250,961,8,Dry,4,False,NULL,NULL,51250,53900,79000,0,123.8552,-0.205784196,14845.7002,26.47,0.75,82.81,19,Rp0,0
2022-08-22,48000,964,8,Dry,0,False,NULL,NULL,NULL,53150,NULL,NULL,123.8552,-0.205784196,14831,26.44,4.68,85.92,22,-Rp3250,-6.34
2022-08-23,46900,965,8,Dry,1,False,NULL,NULL,48000,52650,NULL,-1100,123.8552,-0.205784196,14933.5,25.85,5.64,84.79,23,-Rp1100,-2.29
2022-08-24,46900,966,8,Dry,2,False,NULL,NULL,46900,NULL,74250,0,123.8552,-0.205784196,14850,26.34,7.41,85.07,24,Rp0,0
2022-08-25,46900,967,8,Dry,3,False,NULL,NULL,46900,51250,74250,0,123.8552,-0.205784196,14845,26.28,3.84,85.29,25,Rp0,0
2022-08-26,46400,968,8,Dry,4,False,NULL,NULL,46900,51250,74250,-500,123.8552,-0.205784196,14773,26.38,3.54,84.57,26,-Rp500,-1.07
2022-08-27,46400,969,8,Dry,5,False,NULL,NULL,46400,NULL,74250,0,123.8552,-0.205784196,14773,26.29,3.84,85.03,27,-Rp500,-1.07
2022-08-28,46400,970,8,Dry,6,False,46842.857142857145,NULL,46400,NULL,72000,0,123.8552,-0.205784196,14773,26.6,3.31,84.76,28,-Rp500,-1.07
2022-08-29,44750,971,8,Dry,0,False,46378.57142857143,NULL,46400,48000,72000,-1650,123.8552,-0.205784196,14811,26.18,9.96,85.7,29,-Rp1650,-3.56
2022-08-30,44750,972,8,Dry,1,False,46071.42857142857,NULL,44750,46900,72000,0,123.8552,-0.205784196,14895,26.46,3.53,83.59,30,Rp0,0
2022-08-31,44750,973,8,Dry,2,False,45764.28571428572,NULL,44750,46900,65900,0,123.8552,-0.205784196,14850,26.79,6.29,81.41,31,Rp0,0
2022-09-01,42250,974,9,Dry,3,False,45100,NULL,44750,46900,61650,-2500,125.2984,1.165231658,14855,27.45,26.14,77.28,1,-Rp2500,-5.59
2022-09-02,41000,975,9,Dry,4,False,44328.57142857143,NULL,42250,46400,59250,-1250,125.2984,1.165231658,14902.09961,27.1,4.16,81.8,2,-Rp1250,-2.96
2022-09-03,41000,976,9,Dry,5,False,43557.142857142855,NULL,41000,46400,56900,0,125.2984,1.165231658,14902.09961,26.73,3.34,85.47,3,-Rp1250,-2.96
2022-09-04,41000,977,9,Dry,6,False,42785.71428571428,NULL,41000,46400,56250,0,125.2984,1.165231658,14902.09961,26.06,4.61,83.37,4,-Rp1250,-2.96
